listingIdOrSlug,title,institution,sourceUrl,applicationUrl,targetFit,discardReason,evidenceQuoteOrObservedText,screenshotPath,jsonSidecarPath,reviewerConfidence,recommendedAction,canReconsiderLater,futureLaneCandidate,notes
cmn211307004usb11g6ij63lj,"Robert Wood Johnson University Hospital","","https://rwjms.rutgers.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211307004usb11g6ij63lj-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211307004usb11g6ij63lj-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112zg004ssb11ibc3ebim,"University of Missouri Health Care","","https://medicine.missouri.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112zg004ssb11ibc3ebim-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112zg004ssb11ibc3ebim-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112y0004osb11wjh4xkrv,"Barnes-Jewish Hospital (WashU)","","https://gme.wustl.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112y0004osb11wjh4xkrv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112y0004osb11wjh4xkrv-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112xb004msb11lxcsbuqj,"Wayne State University / Detroit Medical Center","","https://www.med.wayne.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112xb004msb11lxcsbuqj-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112xb004msb11lxcsbuqj-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112vy004isb11z0ai7uk5,"Henry Ford Hospital","","https://www.henryford.com/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112vy004isb11z0ai7uk5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112vy004isb11z0ai7uk5-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112v6004gsb11vhhinr8a,"University of Michigan Health","","https://medicine.umich.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112v6004gsb11vhhinr8a-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112v6004gsb11vhhinr8a-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112tr004csb11exwui0cw,"Grady Memorial Hospital","","https://www.gradyhealth.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112tr004csb11exwui0cw-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112tr004csb11exwui0cw-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112t1004asb11yfn2d06l,"Emory University Hospital","","https://med.emory.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112t1004asb11yfn2d06l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112t1004asb11yfn2d06l-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112sb0048sb11hdvon18l,"Wake Forest Baptist Medical Center","","https://school.wakehealth.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112sb0048sb11hdvon18l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112sb0048sb11hdvon18l-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112rm0046sb11vospyk2p,"UNC Hospitals","","https://www.med.unc.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112rm0046sb11vospyk2p-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112rm0046sb11vospyk2p-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112ki003usb111wmk4pt8,"Penn Medicine (UPenn)","","https://www.pennmedicine.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112ki003usb111wmk4pt8-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112ki003usb111wmk4pt8-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112ds003csb11nwgawjyr,"UT Southwestern Medical Center","","https://www.utsouthwestern.edu/education/graduate-medical-education/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112ds003csb11nwgawjyr-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112ds003csb11nwgawjyr-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2112d0003asb11odo3emfn,"Baylor College of Medicine","","https://www.bcm.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112d0003asb11odo3emfn-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112d0003asb11odo3emfn-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn21121g002ksb11m3qkwjbv,"Advocate Christ Medical Center","","https://www.advocatehealth.com/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21121g002ksb11m3qkwjbv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21121g002ksb11m3qkwjbv-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn211200002gsb116i7cgugp,"Rush University Medical Center","","https://www.rushu.rush.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211200002gsb116i7cgugp-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211200002gsb116i7cgugp-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111z9002esb11gli9r1qb,"Cook County Hospital (Stroger)","","https://cookcountyhealth.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111z9002esb11gli9r1qb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111z9002esb11gli9r1qb-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111yi002csb110xhtoeez,"Northwestern Memorial Hospital","","https://www.nm.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111yi002csb110xhtoeez-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111yi002csb110xhtoeez-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111u40026sb11bnhgpkdb,"Boston Medical Center","","https://www.bmc.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111u40026sb11bnhgpkdb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111u40026sb11bnhgpkdb-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111te0024sb11mt47ybof,"Beth Israel Deaconess Medical Center","","https://www.ecfmg.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111te0024sb11mt47ybof-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111te0024sb11mt47ybof-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111rw0020sb112s14bfsn,"Massachusetts General Hospital","","https://www.massgeneral.org/education","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111rw0020sb112s14bfsn-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111rw0020sb112s14bfsn-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111nj001osb1129xg34rr,"UCSF Medical Center","","https://meded.ucsf.edu/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111nj001osb1129xg34rr-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111nj001osb1129xg34rr-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111j4001csb113odjp4jt,"Brookdale University Hospital","","https://www.ecfmg.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111j4001csb113odjp4jt-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111j4001csb113odjp4jt-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111bn000ysb11c73w0mft,"Coney Island Hospital","","https://www.nychealthandhospitals.org/coneyisland/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111bn000ysb11c73w0mft-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111bn000ysb11c73w0mft-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111ay000wsb11a14w9t73,"Kings County Hospital Center","","https://www.nychealthandhospitals.org/kingscounty/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111ay000wsb11a14w9t73-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111ay000wsb11a14w9t73-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn2111a9000usb11xb7vi1yo,"Harlem Hospital Center","","https://www.nychealthandhospitals.org/harlem/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111a9000usb11xb7vi1yo-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111a9000usb11xb7vi1yo-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn21119k000ssb11aj30itn0,"Lincoln Medical Center","","https://www.nychealthandhospitals.org/lincoln/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21119k000ssb11aj30itn0-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21119k000ssb11aj30itn0-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
cmn21117e000msb11t80jqdux,"Interfaith Medical Center","","https://www.ecfmg.org/","",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.","",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21117e000msb11t80jqdux-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21117e000msb11t80jqdux-20260502.json,low,NEEDS_BETTER_SOURCE,true,"None","Source verdict: GENERIC_HOMEPAGE; reason: \"path_is_generic\""
