reviewId,sourceQueueId,runId,institutionId,institutionName,state,city,sourceUrl,sourceScope,deepSourceFamily,visibilityLane,confidence,priorityScore,priorityReasons,quote,warnings,proposedOpportunityName,proposedOpportunityType,proposedAudience,proposedCampus,reviewerDecision,decisionReason,campusApplicabilityProof,approvedOpportunityRowId,duplicateOfRowId,reviewer,reviewedAt,notes
rev_0452,c5,p102-fl-7-nicklaus-childrens,inst_nicklaus_childrens_hospital_fl,Nicklaus Children's Hospital,FL,Miami,https://nicklauschildrens.org/medical-education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=2 | -5 quote_not_stated,NOT_STATED_ON_SOURCE,"Absence, not refusal — A2 should crawl UME, GME, and CME subpages for concrete USCE details. | quote_not_stated_on_source",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0453,ccf-elective-008,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/elective-program,HEALTH_SYSTEM_LEVEL,ELECTIVE,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=ELECTIVE | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=2 | -5 quote_not_stated,NOT_STATED_ON_SOURCE,No fee statement present in cleaned text. | quote_not_stated_on_source,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0454,ccf-elective-009,p102-gold-1-cleveland-clinic-florida,inst_cleveland_clinic_florida,Cleveland Clinic Florida,FL,Weston,https://my.clevelandclinic.org/departments/elective-program,HEALTH_SYSTEM_LEVEL,ELECTIVE,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=ELECTIVE | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=2 | -5 quote_not_stated,NOT_STATED_ON_SOURCE,No coordinator email present in cleaned text. | quote_not_stated_on_source,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0455,c5,p102-hy-8-medschool-ucla,inst_ucla_school_of_medicine_ca,David Geffen School of Medicine at UCLA,CA,Los Angeles,https://medschool.ucla.edu/education/md-education/visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=2 | -5 quote_not_stated,NOT_STATED_ON_SOURCE,Duration likely on linked US Students VSLO page. | quote_not_stated_on_source,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0456,c6,p102-hy-8-medschool-ucla,inst_ucla_school_of_medicine_ca,David Geffen School of Medicine at UCLA,CA,Los Angeles,https://medschool.ucla.edu/education/md-education/visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1 | -5 quote_not_stated,NOT_STATED_ON_SOURCE,quote_not_stated_on_source,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0457,c7,p102-hy-8-medschool-ucla,inst_ucla_school_of_medicine_ca,David Geffen School of Medicine at UCLA,CA,Los Angeles,https://medschool.ucla.edu/education/md-education/visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1 | -5 quote_not_stated,NOT_STATED_ON_SOURCE,quote_not_stated_on_source,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0458,msk_edu_summer_04,p102-pc-1-msk,inst_memorial_sloan_kettering_cancer_center_ny,Memorial Sloan Kettering Cancer Center,NY,New York,https://mskcc.org/education,INSTITUTION_SPECIFIC,RESEARCH_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,6,+3 HIGH confidence | +5 caution_safe_lane | -2 warnings=1,"The Mechanistic Biology Summer Program gives approximately 10 outstanding undergraduate freshmen, sophomores, and juniors the opportunity to train in SKI laboratories.","Audience is undergraduate freshmen/sophomores/juniors, not medical students.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0459,msk_edu_a2_bridge_05,p102-pc-1-msk,inst_memorial_sloan_kettering_cancer_center_ny,Memorial Sloan Kettering Cancer Center,NY,New York,https://mskcc.org/education,INSTITUTION_SPECIFIC,RESEARCH_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,6,+3 HIGH confidence | +5 caution_safe_lane | -2 warnings=1,"The MSK Bridge program aims to provide post-baccalaureate trainees from traditionally underrepresented groups with a strong foundation in science and research, as well as guided mentoring that will help them successfully transition into biomedical PhD programs.",Post-baccalaureate pre-PhD pathway — not medical student or physician audience.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0460,msk_edu_a2_wise_07,p102-pc-1-msk,inst_memorial_sloan_kettering_cancer_center_ny,Memorial Sloan Kettering Cancer Center,NY,New York,https://mskcc.org/education,INSTITUTION_SPECIFIC,RESEARCH_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,6,+3 HIGH confidence | +5 caution_safe_lane | -2 warnings=1,Marie-Josée Kravis Women in Science Endeavor (WiSE)Graduate and postdoctoral fellowships for women in science at MSK.,Graduate/postdoctoral research fellowships — not a clinical USCE pathway.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0461,msk_edu_a2_mskview_08,p102-pc-1-msk,inst_memorial_sloan_kettering_cancer_center_ny,Memorial Sloan Kettering Cancer Center,NY,New York,https://mskcc.org/education,INSTITUTION_SPECIFIC,RESEARCH_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,6,+3 HIGH confidence | +5 caution_safe_lane | -2 warnings=1,"Each year, the Office of Science, Education, and Training hosts a recruitment event for potential postdoctoral fellows from underrepresented groups, called MSK View .",Recruitment event for postdoctoral candidates — not a USCE clinical pathway.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0462,msk_edu_a2_collegesummer_09,p102-pc-1-msk,inst_memorial_sloan_kettering_cancer_center_ny,Memorial Sloan Kettering Cancer Center,NY,New York,https://mskcc.org/education,INSTITUTION_SPECIFIC,RESEARCH_EDUCATION,CAUTION_SAFE_INTERNAL_REVIEW,HIGH,6,+3 HIGH confidence | +5 caution_safe_lane | -2 warnings=1,College students can also hone their skills in summer programs tailored to specific research interests. Learn more about our programs in the following areas:chemical biologycomputational biologyengineering and biomedicinemolecular imagingquantitative sciences,College undergraduates — not medical students or physicians.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0463,c1,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Undergraduate Medical EducationToggle Undergraduate Medical Education sectionRequirements for Visiting Medical StudentsRotation Dates,"Health-system-level page (mhs.net); does not name a specific Memorial campus (e.g., Memorial Regional Hollywood) for visiting students.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0464,c2,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education,HEALTH_SYSTEM_LEVEL,UNDERGRADUATE_MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=UNDERGRADUATE_MEDICAL_EDUCATION | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,We provide clinical training to medical students within our six hospitals and numerous ancillary facilities.,System-level statement; does not specify whether visiting medical students from outside institutions are included or only affiliated students.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0465,c3,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education,HEALTH_SYSTEM_LEVEL,UNDERGRADUATE_MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=UNDERGRADUATE_MEDICAL_EDUCATION | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,We offer hands-on teaching in a wide array of specialties including:Emergency medicineSurgeryObstetrics & GynecologyMedicinePsychiatryNeurology,Specialty list at health-system level; does not break out by campus or by visiting-student access.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0466,sc1,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,We provide clinical training to medical students within our six hospitals and numerous ancillary facilities.,Health-system-level scope; campus applicability not stated.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0467,c_vslo_offer_001,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,We offer fourth-year rotations to medical students nationwide through the AAMC&rsquo;s Visiting Student Learning Opportunities (VSLO).,Source scope is health-system-level (mhs.net) covering six hospitals; cannot promote to PUBLIC_SAFE_USCE for Memorial Regional Hollywood specifically without campus-applicability proof.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0468,c_vslo_eligibility_001,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,MD and DO students: VSLO is only available for use by students enrolled in a US LCME-accredited school or a VSLO participating COCA-accredited AACOM member college.,Health-system scope; restriction implicitly excludes IMGs from non-US schools.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0469,c_affiliated_schools_001,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Third- and fourth-year rotations are available to medical students from medical schools with which we are affiliated:Florida Atlantic UniversityFlorida International UniversityNova Southeastern UniversityUniversity of Miami,Health-system scope.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0470,c_scope_conflict_001,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education,HEALTH_SYSTEM_LEVEL,UNDERGRADUATE_MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=UNDERGRADUATE_MEDICAL_EDUCATION | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Medical students have the opportunity to work with experienced professionals and see a broad range of patients within our six hospitals and numerous ancillary facilities.,Page does not name Memorial Regional Hollywood explicitly as a rotation site.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0471,c1,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Visiting students can apply for a rotation through VSLO . Please review eligibility and document requirements below.,Source scope is UNKNOWN_SCOPE and content refers to system-wide 'Memorial Healthcare System' rather than the specific Memorial Regional Hollywood campus.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0472,c3,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,A maximum of 8-weeks is permitted,UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0473,c5,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Must be in final year at LCME- or COCA-accredited medical school.,Excludes international medical schools not LCME/COCA accredited.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0474,c6,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Must be in good academic standing.,UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0475,c7,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Passed USMLE Step 1 or COMLEX Exam.,UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0476,c8,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Emergency Medicine rotation provides SLOEs,UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0477,c9,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Malpractice insurance ($1 million per claim/$3 million Aggregate). If student purchases malpractice insurance on their own, this must be done prior to acceptance.",UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0478,c12,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,8 panel drug test or higher within the past 12 months of your rotation (option to order after being accepted on VSLO).,UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0479,c13,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Level 2 Background check within the past 12 months of your rotation,UNKNOWN_SCOPE.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0480,c14,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education/requirements-for-visiting-students,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,You may be required to travel to more than one hospital while on your rotation,UNKNOWN_SCOPE; suggests health-system-wide rather than single campus.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0481,a2-n1,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education,HEALTH_SYSTEM_LEVEL,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=MEDICAL_EDUCATION | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Our medical education opportunities span the continuum of physician lifelong learning &ndash; from undergraduate medical education to continuing medical education.,"Umbrella narrative, system-level; not USCE eligibility.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0482,c_a2_app_pathway_001,p102-pc-4-memorial-hollywood,inst_memorial_regional_hollywood_fl,Memorial Healthcare System - Memorial Regional Hollywood,FL,Hollywood,https://mhs.net/education/undergraduate-medical-education,HEALTH_SYSTEM_LEVEL,VISITING_STUDENT,HUMAN_REVIEW_REQUIRED,HIGH,6,+6 tier_1_family=VISITING_STUDENT | +3 HIGH confidence | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,We offer fourth-year rotations to medical students nationwide through the AAMC&rsquo;s Visiting Student Learning Opportunities (VSLO).,Health-system scope; campus applicability for Memorial Regional Hollywood not confirmed on this page.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0483,hss-edu-inst-mission,p102-pc-5-hss,inst_hospital_for_special_surgery_ny,Hospital for Special Surgery,NY,New York,https://hss.edu/education-institute,INSTITUTION_SPECIFIC,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,MEDIUM,6,+6 tier_1_family=MEDICAL_EDUCATION | +2 human_review_lane | -2 warnings=1,"The mission of the HSS Education Institute is to be a source for outstanding initiatives in education, training, research and information for local, national and international communities to prevent and treat musculoskeletal conditions and enhance patient care.",Index/landing page; detail pages would need to be read separately.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0484,a2-hss-edu-mainphone-06,p102-pc-5-hss,inst_hospital_for_special_surgery_ny,Hospital for Special Surgery,NY,New York,https://hss.edu/education,INSTITUTION_SPECIFIC,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,MEDIUM,6,+6 tier_1_family=MEDICAL_EDUCATION | +2 human_review_lane | -2 warnings=1,1.212.606.1000,Generic switchboard; not coordinator-specific. Should not be presented as the contact for observership/Academic Visitor Program.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0485,hss-edu-inst-a2-phone,p102-pc-5-hss,inst_hospital_for_special_surgery_ny,Hospital for Special Surgery,NY,New York,https://hss.edu/education-institute,INSTITUTION_SPECIFIC,MEDICAL_EDUCATION,HUMAN_REVIEW_REQUIRED,MEDIUM,6,+6 tier_1_family=MEDICAL_EDUCATION | +2 human_review_lane | -2 warnings=1,1.212.606.1000,Generic switchboard line; no program-specific contact stated.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0486,tbhc_volunteer_scope_unknown,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,The Brooklyn Hospital Center,NY,Brooklyn,https://tbh.org/volunteering,INSTITUTION_SPECIFIC,,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +2 quote_names_institution_or_campus | +2 human_review_lane | -2 warnings=1,Thank you for your interest in volunteering at The Brooklyn Hospital Center. We welcome your support!,"Page is a general volunteering page; volunteer positions listed are non-clinical and do not mention physicians, medical students, IMGs, observers, or clinical experience.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0487,fl_2,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/medical-education,HEALTH_SYSTEM_LEVEL,ADVANCED_FELLOWSHIP,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Our surgeons also offer accredited fellowships in Advanced Colorectal Surgery and Advanced GI and HPB Laparoscopic and Robotic Surgery.,"DHI West Florida scope, not Orlando-specific.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0488,src20_a2_c1_background_check,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/volunteer,HEALTH_SYSTEM_LEVEL,VOLUNTEER_SHADOW,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Background checks will be completed on all volunteers and interns, with the exception of those under the age of 18.",Volunteer/intern requirement; not USCE-equivalent.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0489,src20_a2_c2_parental_consent,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/volunteer,HEALTH_SYSTEM_LEVEL,VOLUNTEER_SHADOW,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,You must be at least 16 years of age. Parental consent will be required for anyone under age 18.,Volunteer-specific eligibility detail.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0490,src20_a2_c3_orientation_interview,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/volunteer,HEALTH_SYSTEM_LEVEL,VOLUNTEER_SHADOW,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Following orientation, you will schedule a personal interview at the campus. You will need to bring two (2) letters of recommendation with you to that interview.","Volunteer onboarding pathway, not medical-student/observership pathway.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0491,src20_a2_c4_hep_b_ed_role,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/volunteer,HEALTH_SYSTEM_LEVEL,VOLUNTEER_SHADOW,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,(Proof of Hepatitis B series vaccinations needed and candidate is preferred to be 18 years of age or older) .,Applies only to the ED ambassador volunteer role.,,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0492,src20_a2_c5_negative_court_ordered,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/volunteer,HEALTH_SYSTEM_LEVEL,VOLUNTEER_SHADOW,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,Q. Do you take court ordered service hours?A. We do not accept court ordered service hours.,"Refusal scoped to court-ordered hours, not to medical students or observers.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0493,a2_new_1,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/medical-education,HEALTH_SYSTEM_LEVEL,PHYSICIAN_SERVICES,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"For more information, call 813-615-7030 , or visit Women-In-Surgery.com .","WIS symposium phone, not USCE intake.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
rev_0494,a2_new_2,p102-1-trial-2-run-3,inst_adventhealth_orlando_fl,AdventHealth Orlando,FL,Orlando,https://adventhealth.com/medical-education,HEALTH_SYSTEM_LEVEL,PHYSICIAN_SERVICES,HUMAN_REVIEW_REQUIRED,HIGH,5,+3 HIGH confidence | +5 url_contains_institution_or_campus_token | +2 human_review_lane | -3 scope=HEALTH_SYSTEM_LEVEL | -2 warnings=1,"Through an annual symposium that attracts national and international medical professionals and students, Dr. Ross seeks to change the fact that while more than half of today’s medical students are female, fewer than 1 in 5 surgeons is.","DHI West Florida scope. Career event, not USCE rotation.",,,,,KEEP_HUMAN_REVIEW,,,,,,,
